bico_injetor_id;componente_id_1;quantidade_1;componente_id_2;quantidade_2;componente_id_3;quantidade_3;componente_id_4;quantidade_4;componente_id_5;quantidade_5;componente_id_6;quantidade_6;componente_id_7;quantidade_7;componente_id_8;quantidade_8
BI-10529;C-1768;1;C-0220;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10530;C-1792;1;C-0221;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10531;C-1768;1;C-0220;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10532;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10533;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10534;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10535;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10536;C-1625;1;C-1632;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10537;C-1625;1;C-1632;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10538;C-1629;2;C-0579;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10539;C-1629;2;C-0579;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10540;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10541;C-0562;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10542;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10543;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10544;C-1352;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10545;C-0803;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10546;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10547;C-1638;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10548;C-1621;1;C-1628;1;C-1638;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10549;C-0568;1;C-0808;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10550;C-0568;1;C-0808;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10551;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10553;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10554;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10555;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10556;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10557;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10558;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10559;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10560;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10561;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10562;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10563;C-1622;1;C-1629;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10565;C-0071;1;C-0269;1;C-0275;1;C-0652;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10566;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10567;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10568;C-1624;1;C-1625;1;C-1631;1;C-1652;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10569;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10570;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10571;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10572;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10573;C-1625;1;C-1632;1;C-1649;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10574;C-1625;1;C-1632;1;C-1649;1;C-1697;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10576;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10577;C-1195;1;C-0345;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10578;C-1195;1;C-0345;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10579;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10580;C-1209;1;C-1638;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10581;C-1209;1;C-1638;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10582;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10583;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10584;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10585;C-1623;1;C-1630;1;C-1640;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10586;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10587;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10588;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10589;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10590;C-1845;1;C-1846;1;C-0007;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10591;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10592;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10593;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10594;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10595;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10596;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10597;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10598;C-1344;1;C-1625;1;C-1632;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10599;C-1344;1;C-1625;1;C-1632;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10600;C-1624;1;C-1625;1;C-1631;1;C-1652;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10601;C-1631;2;C-0580;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10602;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10603;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10604;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10605;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10606;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10607;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10608;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10609;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10610;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10611;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10612;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10613;C-0698;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10615;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10616;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10617;C-0674;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10618;C-0674;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10619;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10620;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10621;C-0385;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10622;C-1203;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10623;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10624;C-1352;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10625;C-1641;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10626;C-1536;1;C-1625;1;C-1632;1;C-1718;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10627;C-1536;1;C-1625;1;C-1632;1;C-1718;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10628;C-0101;2;C-0102;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10629;C-0101;2;C-0102;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10630;C-0101;2;C-0102;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10631;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10632;C-1629;2;C-0579;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10633;C-1628;2;C-2030;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10634;C-1628;2;C-2030;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10635;C-1628;2;C-2030;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10636;C-1628;2;C-2030;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10637;C-1223;1;C-1359;1;C-0598;1;C-0685;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10638;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10639;C-1625;1;C-1632;1;C-1642;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10640;C-1625;1;C-1632;1;C-1642;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10641;C-1642;1;C-1649;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10642;C-1243;2;C-1244;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10643;C-1243;2;C-1244;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10644;C-1495;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10645;C-1623;1;C-1630;1;C-0369;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10646;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10647;C-1623;1;C-1630;1;C-0210;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10648;C-1623;1;C-1630;1;C-0369;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10649;C-1623;1;C-1630;1;C-0210;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10650;C-1623;1;C-1630;1;C-0210;1;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10651;C-1623;2;C-1630;2;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10652;C-1623;1;C-1630;1;C-0210;1;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10653;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10654;C-1623;1;C-1630;1;C-0210;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10655;C-1623;1;C-1630;1;C-0211;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10656;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10657;C-1623;1;C-1630;1;C-0210;1;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10658;C-1623;1;C-1630;1;C-0211;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10659;C-1623;1;C-1630;1;C-0210;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10660;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10661;C-1640;1;C-0217;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10662;C-1640;1;C-0217;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10663;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10664;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10665;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10666;C-1623;1;C-1630;1;C-0210;1;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10667;C-1640;1;C-0217;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10668;C-1623;1;C-1630;1;C-0211;1;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10669;C-1623;1;C-1630;1;C-0211;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10670;C-1623;1;C-1630;1;C-0210;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10671;C-1623;1;C-1630;1;C-0369;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10672;C-0210;1;C-0211;1;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10673;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10674;C-1623;1;C-1630;1;C-0210;1;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10675;C-1623;1;C-1630;1;C-0211;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10676;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10677;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10678;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10679;C-1623;1;C-1630;1;C-0211;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10680;C-1623;2;C-1630;2;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10681;C-1623;1;C-1630;1;C-0211;1;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10682;C-1623;1;C-1630;1;C-0210;1;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10683;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10684;C-1623;1;C-1630;1;C-0369;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10685;C-1623;1;C-1630;1;C-0210;1;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10686;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10687;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10688;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10689;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10690;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10691;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10692;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10693;C-1243;2;C-1244;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10694;C-0064;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10695;C-1713;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10696;C-1344;1;C-1625;1;C-1632;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10697;C-1344;1;C-1625;1;C-1632;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10698;C-1625;1;C-1632;1;C-1649;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10699;C-1625;1;C-1632;1;C-1649;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10700;C-1625;1;C-1632;1;C-0805;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10701;C-1625;1;C-1632;1;C-2001;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10702;C-2001;1;C-0806;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10703;C-2001;1;C-0806;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10704;C-0448;1;C-0449;1;C-1622;1;C-1629;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10705;C-0562;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10706;C-0681;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10707;C-1642;1;C-2002;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10708;C-1642;1;C-2032;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10709;C-1195;1;C-0345;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10710;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10711;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10712;C-1631;2;C-0580;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10713;C-1631;2;C-0580;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10714;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10715;C-1625;1;C-1632;1;C-1642;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10716;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10717;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10718;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10719;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10720;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10721;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10722;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10723;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10724;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10725;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10726;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10727;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10728;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10729;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10730;C-1621;1;C-1628;1;C-1638;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10731;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10732;C-0444;2;C-0445;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10733;C-0444;2;C-0445;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10734;C-1625;1;C-1632;1;C-1642;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10735;C-0810;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10736;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10737;C-1533;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10738;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10739;C-1243;2;C-1244;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10740;C-2038;2;C-0244;1;C-0812;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10741;C-1626;2;C-1633;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10742;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10743;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10744;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10746;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10747;C-1631;2;C-0580;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10748;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10749;C-1243;2;C-1244;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10750;C-1243;2;C-1244;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10751;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10752;C-0424;2;C-1497;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10753;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10754;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10755;C-1355;1;C-0715;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10756;C-1631;2;C-0580;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10757;C-0444;1;C-0445;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10758;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10760;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10761;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10762;C-1625;1;C-1632;1;C-1995;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10763;C-0085;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10764;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10765;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10766;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10767;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10768;C-1631;2;C-0580;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10769;C-1631;2;C-0580;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10770;C-1631;2;C-0580;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10771;C-0741;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10772;C-0741;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10773;C-1619;1;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-10774;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-10775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
